table,row_key,column,v1_1_value,gold_v2_value,note
paired_mcnemar.csv,metric=passed|baseline_version=v1|candidate_version=v2b|method=mcnemar_exact,risk_difference,0.000000,0.019048,
paired_mcnemar.csv,metric=passed|baseline_version=v1|candidate_version=v2b|method=mcnemar_exact,p_value,1.000000,0.218750,
paired_mcnemar.csv,metric=passed|baseline_version=v1|candidate_version=v2c|method=mcnemar_exact,both_correct,162,156,
paired_mcnemar.csv,metric=passed|baseline_version=v1|candidate_version=v2c|method=mcnemar_exact,baseline_only_correct,30,27,
paired_mcnemar.csv,metric=passed|baseline_version=v1|candidate_version=v2c|method=mcnemar_exact,candidate_only_correct,7,10,
paired_mcnemar.csv,metric=passed|baseline_version=v1|candidate_version=v2c|method=mcnemar_exact,both_wrong,11,17,
paired_mcnemar.csv,metric=passed|baseline_version=v1|candidate_version=v2c|method=mcnemar_exact,risk_difference,-0.109524,-0.080952,
paired_mcnemar.csv,metric=passed|baseline_version=v1|candidate_version=v2c|method=mcnemar_exact,p_value,0.000191,0.007632,
paired_mcnemar.csv,metric=passed|baseline_version=v1|candidate_version=v2d|method=mcnemar_exact,both_correct,191,182,
paired_mcnemar.csv,metric=passed|baseline_version=v1|candidate_version=v2d|method=mcnemar_exact,both_wrong,16,25,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=confirmatory_holm,pass_base,64,61,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=confirmatory_holm,pass_deg,64,61,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=confirmatory_holm,a,63,60,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=confirmatory_holm,d,5,8,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=confirmatory_holm,ci_low,-0.063934,-0.061017,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=confirmatory_holm,ci_high,0.063934,0.061017,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=sensitivity_drop_leaked_case,pass_base,64,61,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=sensitivity_drop_leaked_case,pass_deg,64,61,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=sensitivity_drop_leaked_case,a,63,60,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=sensitivity_drop_leaked_case,d,4,7,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=sensitivity_drop_leaked_case,ci_low,-0.065775,-0.062720,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=sensitivity_drop_leaked_case,ci_high,0.065775,0.062720,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=confirmatory_holm,pass_base,64,61,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=confirmatory_holm,pass_deg,64,63,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=confirmatory_holm,a,63,61,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=confirmatory_holm,b,1,0,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=confirmatory_holm,c,1,2,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=confirmatory_holm,d,5,7,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=confirmatory_holm,p_raw,1.000000,0.500000,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=confirmatory_holm,rd,0.000000,0.028571,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=confirmatory_holm,ci_low,-0.063934,-0.028993,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=confirmatory_holm,ci_high,0.063934,0.093886,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=confirmatory_holm,or,1.000000,,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=sensitivity_drop_leaked_case,pass_base,64,61,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=sensitivity_drop_leaked_case,pass_deg,64,63,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=sensitivity_drop_leaked_case,a,63,61,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=sensitivity_drop_leaked_case,b,1,0,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=sensitivity_drop_leaked_case,c,1,2,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=sensitivity_drop_leaked_case,d,4,6,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=sensitivity_drop_leaked_case,p_raw,1.000000,0.500000,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=sensitivity_drop_leaked_case,rd,0.000000,0.028986,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=sensitivity_drop_leaked_case,ci_low,-0.065775,-0.029846,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=sensitivity_drop_leaked_case,ci_high,0.065775,0.096438,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=sensitivity_drop_leaked_case,or,1.000000,,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=confirmatory_holm,pass_base,64,61,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=confirmatory_holm,pass_deg,56,55,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=confirmatory_holm,a,54,52,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=confirmatory_holm,b,10,9,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=confirmatory_holm,c,2,3,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=confirmatory_holm,d,4,6,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=confirmatory_holm,p_raw,0.038574,0.145996,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=confirmatory_holm,rd,-0.114286,-0.085714,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=confirmatory_holm,ci_low,-0.218647,-0.189201,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=confirmatory_holm,ci_high,-0.015211,0.015186,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=confirmatory_holm,or,0.200000,0.333333,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=confirmatory_holm,pass_base,64,61,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=confirmatory_holm,pass_deg,65,62,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=confirmatory_holm,a,64,61,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=confirmatory_holm,d,5,8,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=confirmatory_holm,ci_low,-0.040956,-0.038493,
e1_main.csv,metric=category_match|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=confirmatory_holm,ci_high,0.075415,0.071426,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=exploratory_bh,pass_base,64,61,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=exploratory_bh,pass_deg,64,61,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=exploratory_bh,a,63,60,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=exploratory_bh,d,5,8,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=exploratory_bh,ci_low,-0.063934,-0.061017,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2a|method=mcnemar_exact|family=exploratory_bh,ci_high,0.063934,0.061017,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=exploratory_bh,pass_base,64,61,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=exploratory_bh,pass_deg,64,63,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=exploratory_bh,a,63,61,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=exploratory_bh,b,1,0,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=exploratory_bh,c,1,2,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=exploratory_bh,d,5,7,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=exploratory_bh,p_raw,1.000000,0.500000,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=exploratory_bh,rd,0.000000,0.028571,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=exploratory_bh,ci_low,-0.063934,-0.028993,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=exploratory_bh,ci_high,0.063934,0.093886,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2b|method=mcnemar_exact|family=exploratory_bh,or,1.000000,,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=exploratory_bh,pass_base,64,61,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=exploratory_bh,pass_deg,56,55,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=exploratory_bh,a,54,52,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=exploratory_bh,b,10,9,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=exploratory_bh,c,2,3,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=exploratory_bh,d,4,6,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=exploratory_bh,p_raw,0.038574,0.145996,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=exploratory_bh,rd,-0.114286,-0.085714,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=exploratory_bh,ci_low,-0.218647,-0.189201,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=exploratory_bh,ci_high,-0.015211,0.015186,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2c|method=mcnemar_exact|family=exploratory_bh,or,0.200000,0.333333,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=exploratory_bh,pass_base,64,61,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=exploratory_bh,pass_deg,65,62,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=exploratory_bh,a,64,61,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=exploratory_bh,d,5,8,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=exploratory_bh,ci_low,-0.040956,-0.038493,
e1_main.csv,metric=passed|baseline_version=v1 (e0_noise repeats 0+1+2)|candidate_version=v2d|method=mcnemar_exact|family=exploratory_bh,ci_high,0.075415,0.071426,
e1_power.csv,metric=category_match|candidate_version=v2b|n=30|alpha_basis=holm_worst_case,observed_b,1,0,
e1_power.csv,metric=category_match|candidate_version=v2b|n=30|alpha_basis=holm_worst_case,observed_c,1,2,
e1_power.csv,metric=category_match|candidate_version=v2b|n=30|alpha_basis=holm_worst_case,mean_b,0.428500,0.000000,
e1_power.csv,metric=category_match|candidate_version=v2b|n=30|alpha_basis=holm_worst_case,mean_c,0.414500,0.843000,
e1_power.csv,metric=category_match|candidate_version=v2b|n=30|alpha_basis=nominal,observed_b,1,0,
e1_power.csv,metric=category_match|candidate_version=v2b|n=30|alpha_basis=nominal,observed_c,1,2,
e1_power.csv,metric=category_match|candidate_version=v2b|n=30|alpha_basis=nominal,mean_b,0.428500,0.000000,
e1_power.csv,metric=category_match|candidate_version=v2b|n=30|alpha_basis=nominal,mean_c,0.414500,0.843000,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=holm_worst_case,power,0.000000,0.000500,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=holm_worst_case,mc_se,0.000000,0.000500,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=holm_worst_case,observed_b,1,0,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=holm_worst_case,observed_c,1,2,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=holm_worst_case,mean_b,0.703500,0.000000,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=holm_worst_case,mean_c,0.689000,1.392500,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=nominal,power,0.000000,0.004000,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=nominal,mc_se,0.000000,0.001411,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=nominal,observed_b,1,0,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=nominal,observed_c,1,2,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=nominal,mean_b,0.703500,0.000000,
e1_power.csv,metric=category_match|candidate_version=v2b|n=50|alpha_basis=nominal,mean_c,0.689000,1.392500,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=holm_worst_case,power,0.000000,0.001000,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=holm_worst_case,mc_se,0.000000,0.000707,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=holm_worst_case,observed_b,1,0,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=holm_worst_case,observed_c,1,2,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=holm_worst_case,mean_b,0.994000,0.000000,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=holm_worst_case,mean_c,0.986000,1.980000,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=nominal,power,0.000000,0.013500,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=nominal,mc_se,0.000000,0.002580,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=nominal,observed_b,1,0,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=nominal,observed_c,1,2,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=nominal,mean_b,0.994000,0.000000,
e1_power.csv,metric=category_match|candidate_version=v2b|n=70|alpha_basis=nominal,mean_c,0.986000,1.980000,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=holm_worst_case,power,0.023000,0.010500,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=holm_worst_case,mc_se,0.003352,0.002279,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=holm_worst_case,observed_b,10,9,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=holm_worst_case,observed_c,2,3,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=holm_worst_case,mean_b,4.235500,3.799000,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=holm_worst_case,mean_c,0.899000,1.335500,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=nominal,power,0.116500,0.056500,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=nominal,mc_se,0.007174,0.005163,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=nominal,observed_b,10,9,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=nominal,observed_c,2,3,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=nominal,mean_b,4.235500,3.799000,
e1_power.csv,metric=category_match|candidate_version=v2c|n=30|alpha_basis=nominal,mean_c,0.899000,1.335500,
